ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode,QualityClass,SampleCommentCategory,llm_category_label,llm_qualifier,llm_variable_name,llm_model
ABS266,23SWE09203,SAS,NSA,05DE,0,AB05DE0155,"MODESTE CREEK, AT AEP GAUGE 14 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",53.24778,-114.70639,0,1,16.0,N,Biofilm / algae on cobble.,2023-05-23 11:45:00,2004,745,RESIDUE FILTERABLE,,460.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,23SWL20612,SAS,OLD,05AC,0,AB05AC0160,"MOSQUITO CREEK, AT HWY 529 EAST OF PARKLAND",50.252,-113.55347,0,1,16.0,N,sampled in good flow on right bank near hydroment shack under nesting bank swallows,2023-06-22 08:30:00,2004,745,RESIDUE FILTERABLE,,270.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,23SWL20812,SAS,OLD,05AC,0,AB05AC0160,"MOSQUITO CREEK, AT HWY 529 EAST OF PARKLAND",50.252,-113.55347,0,1,16.0,N,Substrate is mostly dirt and mud. Swallows upstream. QAQC done here.,2023-08-15 09:55:00,2004,745,RESIDUE FILTERABLE,,140.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS256,21SWC10915,SAS,BOW,05BN,0,AB05BN0130,"NEW WEST COULEE, AT HWY 36 CROSSING",50.22243,-112.09794,0,1,16.0,N,Flow is high but turbidity has cleared up since last visit.,2021-09-15 12:15:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,20SWE07406,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,Remote HL-7 installation d/s of WSC WL station and just upstream of Hwy bridge at LB,2020-06-09 15:30:00,2004,745,RESIDUE FILTERABLE,,200.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,20SWE07487,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"Flows have come down, low and clear. Still great flow along left bank. Sonde change.",2020-09-22 10:40:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09105,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"WQ and remote soned install. Installed back at RB, chose depth over velocity. F-DOM spot check 11:05-11:20. H700289 in at 11:25",2021-01-19 11:00:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09166,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"Water level low, good flow. Mainflow on LB, plan to install sonde in same location as last summer. Cable and cage back at the office. F-Dom 1,350 mV.",2021-04-27 10:05:00,2004,745,RESIDUE FILTERABLE,,120.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09185,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"Flows have come up since last trip, water has visibly more colour to it. Recent rainfall in area. Sonde installed.G2 preserved in the lab the following morning.F-DOM reading 2,160 mV.",2021-05-18 11:10:00,2004,745,RESIDUE FILTERABLE,,290.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,22SWE09247,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"TOC deleted due to exceedingly high value caused by preservative contamination.*Rain Event*. Recent rain event, alot of rain previoiusly~ +90mm. Currently light rain.  Sampled on RB just D/S of bridge.  Just d/s of sample area is a large log jam that keeps building.  Lots of big logs/debris in river. FDOM = 2039mv",2022-06-15 12:30:00,2004,745,RESIDUE FILTERABLE,,150.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09278,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,Bank erosion. Lots of tress in river and on bank. Sample U/S of bridge.,2023-07-25 10:15:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09287,SAS,NSA,05DD,0,AB05DD0200,"NORDEGG RIVER, AT WSC GAUGE 36 KM U/S CONFLUENCE WITH BRAZEAU RIVER",52.81917,-115.51306,0,1,16.0,N,"Rain from last night. River rising rapidly. Lots of debris coming down fast. Total and Dissolved ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2023-08-23 10:30:00,2004,745,RESIDUE FILTERABLE,,270.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS259,23SWL40701,MIS,MIL,11AA,0,AB11AA0270,"NORTH MILK RIVER, NEAR INTERNATIONAL BOUNDARY, AT HWY 501",49.02673,-112.96927,0,1,16.0,N,Lots of swallows under bridge,2023-07-12 10:35:00,2004,745,RESIDUE FILTERABLE,,44.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS259,23SWL40901,MIS,MIL,11AA,0,AB11AA0270,"NORTH MILK RIVER, NEAR INTERNATIONAL BOUNDARY, AT HWY 501",49.02673,-112.96927,0,1,16.0,N,Water turned off from Montana side.  Water level very low.,2023-09-20 08:45:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00402,SAS,NSA,05DC,0,AB05DC0050,"NORTH SASKATCHEWAN RIVER, 1 KM U/S CLEARWATER RIVER",52.34808,-114.98176,0,1,16.0,N,"River open, ice pans coming down.  Sampled off ice shelf approx. 2 inches thick.",2021-01-21 13:20:00,2004,745,RESIDUE FILTERABLE,,130.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00414,SAS,NSA,05DC,0,AB05DC0050,"NORTH SASKATCHEWAN RIVER, 1 KM U/S CLEARWATER RIVER",52.34808,-114.98176,0,1,16.0,N,"Ice is out, river open and WL are low.  Large chunks of ice along LB and d/s on gravel bar.  Recent snowfall in the area overnight.",2021-04-20 12:05:00,2004,745,RESIDUE FILTERABLE,,290.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00470,SAS,NSA,05DC,0,AB05DC0050,"NORTH SASKATCHEWAN RIVER, 1 KM U/S CLEARWATER RIVER",52.34808,-114.98176,0,1,16.0,N,Warm sunny day. Water level along LB appears to have droppend recently.,2021-09-21 13:55:00,2004,745,RESIDUE FILTERABLE,,72.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,23SWE00448,SAS,NSA,05DC,0,AB05DC0050,"NORTH SASKATCHEWAN RIVER, 1 KM U/S CLEARWATER RIVER",52.34808,-114.98176,0,1,16.0,N,Good flow.,2023-07-25 13:20:00,2004,745,RESIDUE FILTERABLE,,120.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,23SWE00489,SAS,NSA,05DC,0,AB05DC0050,"NORTH SASKATCHEWAN RIVER, 1 KM U/S CLEARWATER RIVER",52.34808,-114.98176,0,1,16.0,N,"Approx 10 cam of snow the previous day.  River wide open, WL very low but good flow.",2023-10-24 15:10:00,2004,745,RESIDUE FILTERABLE,,270.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,20SWE07801,SAS,NSA,05DF,0,AB05DF0010,"NORTH SASKATCHEWAN RIVER, AT DEVON",53.36889,-113.75139,0,1,16.0,N,"Additional water quality samples taken as part of NSR-TMN program, sampled by Golder.  Total ICP Metals scan was diluted due to matrix interference",2020-05-23 15:15:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,17.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,20SWE00497,SAS,NSA,05DF,0,AB05DF0010,"NORTH SASKATCHEWAN RIVER, AT DEVON",53.36889,-113.75139,0,1,16.0,N,No epi's rock scourred.  WL low,2020-10-05 10:50:00,2004,745,RESIDUE FILTERABLE,,330.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00415,SAS,NSA,05DF,0,AB05DF0010,"NORTH SASKATCHEWAN RIVER, AT DEVON",53.36889,-113.75139,0,1,16.0,N,"Ice is starting to rot.  Some areas are crystallizing.  Open lead at center channel just starting to open up...even more at the end of our visit today.  Augered holes out towards open lead.  Water flowing thru ice layers.  Used underice sampler, carboy 5, r/c to fill.  Flow was evident in hole and flet with pick",2021-04-06 11:45:00,2004,745,RESIDUE FILTERABLE,,240.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,20SWE00512,SAS,NSA,05EC,0,AB05EC0010,"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",53.99092,-112.47592,0,14,128.0,N,"Carboy 47 Augered holes in flat spot `20 m out from shore, in line with shack on bank.  Good flow, open lead u/s.  River completelty ice covered.  Sampling location looks like open lead that was recently frozen.  Water crystal clear.  Bacti filled from carboy.",2020-12-03 11:55:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00508,SAS,NSA,05EC,0,AB05EC0010,"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",53.99092,-112.47592,0,14,128.0,N,"Augered and filled bottles from center channel.  Carboy 23.  Augered several holes across to RC, almost were slushy.  Jumbling not an issue this year.",2021-12-02 11:30:00,2004,745,RESIDUE FILTERABLE,,130.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,20SWE00479,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,WL still high for this time of year,2020-09-23 15:05:00,2004,745,RESIDUE FILTERABLE,,240.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00413,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,Access road fairly dry.  Direct fill at left bank.  A little snow in shady areas but almost completely gone.,2021-04-21 12:00:00,2004,745,RESIDUE FILTERABLE,,88.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00417,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,Recent rain/snow previous 24-48 hours.  Road in was very greasy.  River quite clear compared to NSR at Whirlpool point.,2021-05-19 13:00:00,2004,745,RESIDUE FILTERABLE,,240.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00443,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,Not overly turbid.  Hot and dry last 2-3 weeks,2021-07-14 13:15:00,2004,745,RESIDUE FILTERABLE,,110.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00456,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,River is quite high due to Dam releases and full supply at reservoir.,2021-08-12 12:00:00,2004,745,RESIDUE FILTERABLE,,96.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,21SWE00469,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,"Very windy, blue skys.  Surging of water when sampling. WL very low, direct fill all bottles",2021-09-21 12:45:00,2004,745,RESIDUE FILTERABLE,,76.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,23SWE00434,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,"Raining for pas 2 days and raining while sampling. River water level is very high. Large logs and branches in river. Lots of debris in water such as leaves and small branches. Total ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2023-06-20 12:00:00,2004,745,RESIDUE FILTERABLE,,240.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,23SWE00447,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,"good flow, nice sunny day.",2023-07-25 12:15:00,2004,745,RESIDUE FILTERABLE,,96.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSN34,23SWE00461,SAS,NSA,05DC,0,AB05DC0025,"NORTH SASKATCHEWAN RIVER, AT SAUNDERS CAMPGROUND - TRANSECT",52.45381,-115.75947,0,1,16.0,N,Water very turbid. Walked u/s to rocky point as boat launch was bottom end of eddy. Recent rains in area.,2023-08-23 12:25:00,2004,745,RESIDUE FILTERABLE,,290.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,20SWE07400,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,Remote HL-7 installation.,2020-06-09 12:00:00,2004,745,RESIDUE FILTERABLE,,200.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,20SWE07481,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,"Sonde is trapped underneath banks. Could not get it loose, will need to wait until water levels drop.",2020-09-23 09:40:00,2004,745,RESIDUE FILTERABLE,,200.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09234,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,"Water level high. 3 Weeks of hot weather. Little to no rain. Likely high mountain/glacial melt. Very turbid, sonde cage in water but pulled way downstream. F-DOM reading 45 mV.",2021-07-14 08:30:00,2004,745,RESIDUE FILTERABLE,,52.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09278,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,River still high and very turbid. Still little to no rain over the last month. F-DOM reading 55 mV.,2021-08-12 07:35:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09242,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,WL slightly lower compared to last week high water. Flow is still high / fast.,2023-06-27 09:30:00,2004,745,RESIDUE FILTERABLE,,80.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09251,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,High flow and very turbid. Sample taken off railing of WSC shed.,2023-07-11 08:15:00,2004,745,RESIDUE FILTERABLE,,52.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09271,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,High water levels with fast flow. Lots of rock flower in water. High winds about 40 km/h with gust of 60 km/h.,2023-07-26 09:20:00,2004,745,RESIDUE FILTERABLE,,130.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09300,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,"Very windy, water level low but good flow. No isotopes due to mislabled sample bottles. Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times.",2023-09-27 10:30:00,2004,745,RESIDUE FILTERABLE,,100.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,23SWE09347,SAS,NSA,05DA,0,AB05DA0010,"NORTH SASKATCHEWAN RIVER, AT WSC GAUGE (AT WHIRLPOOL POINT)",52.00167,-116.47306,0,1,16.0,N,Main Sample. QC TKN BV internal lab method comparison (23SWE09348). Direct filled through chopped hole in ice just d/s of whirlpool. Open lead at this location. Frozen over at WSC gauge.,2023-12-14 10:45:00,2004,745,RESIDUE FILTERABLE,,140.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS270,23SWE11305,SAS,NSA,05EB,0,AB05EB0595,"NORTH SASKATCHEWAN RIVER, U/S FORT SASKATCHEWAN AT HWY 15 BRIDGE - TRANSECT",53.70667,-113.23472,0,14,128.0,N,"Sampled U/S pedistrian new bridge. Use a 14' lund (9.9 motor). Drove D/S using approximately 70% LB channel to navigate. Used a under ice sampler (carboy #21) for all nutrients except direct filled metals and HGs. Pesticide collected with U/I sampler. Collected Epis on LB, just U/S  of winter parking spot and U/S of bever house. Rocks were quite scoured but collected palm size to hand. Though size was stretched. Water depth 10-38% LB was only about 2' deep (submerged gravel bar).  Entire pesticide scan diluted due to matrix interference, detection limits adjusted accordingly.",2023-05-15 12:45:00,2004,745,RESIDUE FILTERABLE,,300.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,20SWL10602,SAS,OLD,05AD,0,AB05AD0010,"OLDMAN RIVER, ABOVE LETHBRIDGE AT HWY 3",49.7017,-112.86624,0,1,16.0,N,"rainy day, off and on.  High Flow and lots of silt deposited in channel.  Rocks for Epis did not have anything on them.",2020-06-17 08:10:00,2004,745,RESIDUE FILTERABLE,,120.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,21SWL10602,SAS,OLD,05AD,0,AB05AD0010,"OLDMAN RIVER, ABOVE LETHBRIDGE AT HWY 3",49.7017,-112.86624,0,1,16.0,N,Sunny and light breeze. Noticable amount of pollen on surface of water.,2021-06-17 11:40:00,2004,745,RESIDUE FILTERABLE,,250.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,23SWL10602,SAS,OLD,05AD,0,AB05AD0010,"OLDMAN RIVER, ABOVE LETHBRIDGE AT HWY 3",49.7017,-112.86624,0,1,16.0,N,"Collected 600M downstream from usual site, at location of newly installed sonde, see lat and long measurements. will move back to original site going forward. Epi collection was not completed because this new site location (due to the sonde) was not conducive for rock collection.  Field Blank was taken at this site named Fincup Creek (23SWL10605)",2023-06-20 11:30:00,2004,745,RESIDUE FILTERABLE,,280.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
